,Epoch,CLARIFY Train AUROC,CLARIFY Train AP,CLARIFY Test AP,CLARIFY Test ROC,CLARIFY Test AUPRC,CLARIFY Test ACC,CLARIFY Test MCC,CLARIFY test Recall,CLARIFY Test f1-score,CLARIFT Test Precision0.5,Test_Specificity_confusion
1133,1133,0.987441755,0.979166928,0.961178023,0.973965553,0.961114343,0.931313993,0.863058183,0.91552901,0.930212397,0.945374449,0.9471
1134,1134,0.987334271,0.978983801,0.961135218,0.973925876,0.961069517,0.927047782,0.855494625,0.898464164,0.924901186,0.952941176,0.95563
1135,1135,0.987132138,0.97861996,0.96069925,0.973562228,0.960636132,0.925341297,0.852337579,0.894197952,0.922941435,0.953594177,0.95648
1136,1136,0.98693034,0.978302428,0.960765491,0.973535656,0.960704488,0.924061433,0.849911713,0.891638225,0.921516755,0.953467153,0.95648
1137,1137,0.986700467,0.977975613,0.960750289,0.973655051,0.960690191,0.93003413,0.860916065,0.907849829,0.928446771,0.95,0.95222
1138,1138,0.986600938,0.977970071,0.9605296,0.973790463,0.960465316,0.930460751,0.861737776,0.908703072,0.928914086,0.950044603,0.95222
1139,1139,0.986692178,0.97832155,0.960791229,0.973919323,0.960728042,0.933020478,0.866571375,0.91552901,0.93182805,0.948717949,0.95051
1140,1140,0.986869245,0.978991662,0.96077909,0.974099145,0.960716804,0.934726962,0.869986435,0.917235495,0.933564915,0.950486295,0.95222
1141,1141,0.987080669,0.979773031,0.960700692,0.974292071,0.960635686,0.931740614,0.863984575,0.914675768,0.930555556,0.946996466,0.94881
1142,1142,0.98744122,0.9807964,0.960596287,0.974372881,0.96052661,0.931740614,0.863888872,0.916382253,0.93067591,0.945422535,0.9471
1143,1143,0.987588408,0.981077225,0.959814064,0.973837785,0.959741338,0.930887372,0.862228078,0.914675768,0.929748482,0.945326279,0.9471
1144,1144,0.987613006,0.981001325,0.959392156,0.973443925,0.959317075,0.930460751,0.861350847,0.914675768,0.92934547,0.944493392,0.94625
1145,1145,0.987538142,0.980738989,0.959487357,0.973374035,0.959407317,0.93003413,0.860569617,0.912969283,0.928819444,0.945229682,0.9471
1146,1146,0.987506058,0.98035254,0.958270694,0.972919749,0.95819503,0.931313993,0.863058183,0.91552901,0.930212397,0.945374449,0.9471
1147,1147,0.987243231,0.979653744,0.957640831,0.972265984,0.957564589,0.938139932,0.876305702,0.934300341,0.937901499,0.941530525,0.94198
1148,1148,0.987124786,0.979403893,0.957102385,0.97185356,0.957026421,0.935153584,0.870489702,0.924914676,0.934482759,0.944250871,0.94539
1149,1149,0.987082608,0.979416178,0.957280092,0.972116012,0.957203939,0.93387372,0.867977801,0.922354949,0.933103151,0.944104803,0.94539
1150,1150,0.987021447,0.979435549,0.957259838,0.97230639,0.957180529,0.934726962,0.869621397,0.924914676,0.934080138,0.943429069,0.94454
1151,1151,0.986986354,0.979321648,0.957822969,0.973156356,0.957743024,0.933447099,0.867076017,0.923208191,0.932758621,0.942508711,0.94369
1152,1152,0.986821987,0.979054537,0.958413794,0.973711109,0.958334127,0.939419795,0.878860065,0.936006826,0.939212329,0.942439863,0.94283
1153,1153,0.986760559,0.979012819,0.959058775,0.974310272,0.958982803,0.934726962,0.869758232,0.921501706,0.93385214,0.946538124,0.94795
1154,1154,0.98631612,0.978329161,0.95999615,0.974976412,0.959927434,0.936006826,0.872299473,0.923208191,0.935177182,0.947460595,0.94881
1155,1155,0.986361841,0.978384074,0.960261626,0.975013541,0.96019558,0.937713311,0.87561023,0.927474403,0.937068966,0.946864111,0.94795
1156,1156,0.986424005,0.978473439,0.959960504,0.974839544,0.95989358,0.938993174,0.878025022,0.934300341,0.938705529,0.943152455,0.94369
1157,1157,0.986738567,0.978867849,0.95866186,0.97424839,0.958595576,0.931740614,0.86409039,0.912969283,0.930434783,0.94858156,0.95051
1158,1158,0.987114759,0.979361541,0.958590864,0.973703101,0.958527885,0.934726962,0.869651799,0.924061433,0.934023286,0.944202267,0.94539
1159,1159,0.987099586,0.979078577,0.958520135,0.973125051,0.958459339,0.934726962,0.869621397,0.924914676,0.934080138,0.943429069,0.94454
1160,1160,0.98707706,0.978443668,0.958758914,0.973079914,0.958701238,0.932167235,0.864636987,0.91894198,0.931258106,0.943908852,0.94539
1161,1161,0.98690514,0.977809413,0.959039448,0.972943773,0.958985092,0.933447099,0.867178341,0.920648464,0.93258427,0.944833625,0.94625
1162,1162,0.986722124,0.977676791,0.959269857,0.972803993,0.959215039,0.935580205,0.871214006,0.93003413,0.935220935,0.940465919,0.94113
1163,1163,0.986651738,0.977697346,0.959312637,0.972678773,0.959259607,0.933020478,0.866180014,0.924061433,0.932414981,0.940920938,0.94198
1164,1164,0.986647126,0.977855673,0.959190216,0.972478567,0.959136254,0.934726962,0.869545405,0.927474403,0.934250107,0.941125541,0.94198
1165,1165,0.986605684,0.977721721,0.958843507,0.97237446,0.958788388,0.931740614,0.863984575,0.914675768,0.930555556,0.946996466,0.94881
1166,1166,0.986537504,0.977290356,0.959090412,0.972573938,0.959036486,0.934300341,0.86878286,0.924061433,0.93362069,0.943379791,0.94454
1167,1167,0.986324074,0.976686986,0.959439109,0.972798169,0.959387317,0.935153584,0.870555646,0.923208191,0.934369603,0.945804196,0.9471
1168,1168,0.986044203,0.975939485,0.960371685,0.973143616,0.960322457,0.936006826,0.872014922,0.935153584,0.935952178,0.936752137,0.93686
1169,1169,0.985911587,0.975828212,0.961329741,0.973524371,0.961280394,0.93387372,0.867747756,0.933447099,0.933845497,0.934244236,0.9343
1170,1170,0.98595196,0.976021599,0.96155362,0.973572785,0.961504329,0.934726962,0.869621397,0.924914676,0.934080138,0.943429069,0.94454
1171,1171,0.985890331,0.976119634,0.961186449,0.973459213,0.961137574,0.933447099,0.867020449,0.924914676,0.932874355,0.940972222,0.94198
1172,1172,0.985910918,0.97623279,0.961168194,0.973317977,0.961117865,0.936433447,0.872905342,0.94112628,0.936730361,0.932375317,0.93174
1173,1173,0.985902897,0.976170962,0.961210484,0.973323073,0.961157936,0.938566553,0.877179087,0.943686007,0.938879457,0.934121622,0.93345
1174,1174,0.986026423,0.976417781,0.961206092,0.973594625,0.961149286,0.935580205,0.871175948,0.932593857,0.935387249,0.938197425,0.93857
1175,1175,0.986197273,0.976776773,0.961119462,0.973613554,0.961061017,0.935153584,0.870327443,0.931740614,0.934931507,0.93814433,0.93857
1176,1176,0.986293861,0.976856653,0.960954429,0.973739502,0.960894999,0.936433447,0.872867212,0.936006826,0.936406317,0.936806149,0.93686
1177,1177,0.986406291,0.976940451,0.960704987,0.9738083,0.960642637,0.937713311,0.875472513,0.932593857,0.937392796,0.942241379,0.94283
1178,1178,0.986476543,0.97716823,0.960042461,0.973839969,0.959971682,0.938139932,0.876318462,0.933447099,0.937848264,0.942291128,0.94283
1179,1179,0.986540178,0.977534146,0.95989267,0.973831961,0.959819031,0.937713311,0.875580896,0.928327645,0.93712317,0.946086957,0.9471
1180,1180,0.986592783,0.977940672,0.959727385,0.973596081,0.959652529,0.939419795,0.87884087,0.940273038,0.939471441,0.93867121,0.93857
1181,1181,0.986861291,0.978162772,0.960148368,0.974162483,0.960070154,0.936006826,0.872262618,0.924061433,0.935233161,0.946678322,0.94795
1182,1182,0.986892106,0.978426552,0.960681547,0.974414379,0.960603825,0.935580205,0.871465314,0.922354949,0.934716818,0.947414549,0.94881
1183,1183,0.986782951,0.978513735,0.96171279,0.974772566,0.961650137,0.932593857,0.865552012,0.918088737,0.931601732,0.945518453,0.9471
1184,1184,0.986891504,0.978580884,0.961704886,0.974564351,0.961646231,0.94112628,0.882264121,0.938566553,0.940975192,0.943396226,0.94369
1185,1185,0.986920647,0.97856265,0.961270392,0.974268046,0.961210142,0.938993174,0.878040365,0.933447099,0.938652939,0.94391717,0.94454
1186,1186,0.987028666,0.978750154,0.960993559,0.974392538,0.960930042,0.934726962,0.869798789,0.920648464,0.933794894,0.947322212,0.94881
1187,1187,0.986971114,0.978642589,0.960826936,0.974537415,0.960757603,0.938566553,0.877153541,0.935153584,0.938356164,0.941580756,0.94198
1188,1188,0.98662841,0.977775965,0.960144805,0.974373609,0.960068039,0.933020478,0.866520847,0.916382253,0.931887202,0.947925861,0.94966
1189,1189,0.986494257,0.977560662,0.959710132,0.974343761,0.959597988,0.931313993,0.863322464,0.911262799,0.929908576,0.949333333,0.95137
1190,1190,0.986496128,0.977628113,0.960211863,0.974193788,0.960118451,0.928327645,0.857634873,0.90443686,0.926573427,0.949820789,0.95222
1191,1191,0.986749997,0.977748429,0.95897795,0.973665244,0.958863986,0.932593857,0.8657438,0.914675768,0.931364031,0.948672566,0.95051
1192,1192,0.986770585,0.977756061,0.95846851,0.973363842,0.958342788,0.93387372,0.86813464,0.91894198,0.932871373,0.947229551,0.94881
1193,1193,0.986871451,0.977902895,0.958289102,0.973623018,0.958148004,0.927901024,0.856678456,0.905290102,0.926233086,0.948168007,0.95051
1194,1194,0.986985619,0.977921029,0.958380677,0.973836329,0.958264035,0.932593857,0.865552012,0.918088737,0.931601732,0.945518453,0.9471
1195,1195,0.987018305,0.977557387,0.95769431,0.973527283,0.957578046,0.931313993,0.863105987,0.914675768,0.930151844,0.946160635,0.94795
1196,1196,0.986938027,0.977668333,0.95727624,0.973122867,0.957151083,0.939419795,0.878902299,0.945392491,0.939779474,0.934232715,0.93345
1197,1197,0.986756949,0.977720602,0.957850159,0.973560408,0.957694492,0.939846416,0.879695715,0.938566553,0.939769329,0.940975192,0.94113
1198,1198,0.986563573,0.977232156,0.958502181,0.973639035,0.958351877,0.940699659,0.881402205,0.939419795,0.940623665,0.941830624,0.94198
1199,1199,0.986601807,0.977313639,0.958589645,0.973730038,0.958437964,0.938993174,0.877989225,0.940273038,0.939071155,0.93787234,0.93771
1200,1200,0.986600336,0.977389636,0.958658048,0.97374751,0.958527997,0.939419795,0.878844709,0.937713311,0.939316239,0.940924658,0.94113
1201,1201,0.986650736,0.977635743,0.958577822,0.97382104,0.958478698,0.937713311,0.875447016,0.934300341,0.9375,0.940721649,0.94113
1202,1202,0.986690641,0.977754495,0.957731507,0.97393534,0.957620951,0.939846416,0.879700838,0.937713311,0.939717828,0.941730934,0.94198
1203,1203,0.986716175,0.97760741,0.95810948,0.974102785,0.958012047,0.938993174,0.878002009,0.936006826,0.938810441,0.941630901,0.94198
1204,1204,0.986528814,0.977465667,0.95881766,0.973509447,0.958751193,0.938566553,0.877214855,0.945392491,0.938983051,0.932659933,0.93174
1205,1205,0.986965031,0.97821459,0.957405652,0.97413045,0.957312332,0.938993174,0.877989225,0.937713311,0.938914994,0.94011976,0.94027
1206,1206,0.987062755,0.978457292,0.957392612,0.97421126,0.957308123,0.934300341,0.868681636,0.927474403,0.933848797,0.940311419,0.94113
1207,1207,0.986884151,0.978231981,0.956901008,0.974092229,0.956818671,0.935580205,0.871214006,0.93003413,0.935220935,0.940465919,0.94113
1208,1208,0.986642982,0.977983604,0.956794999,0.973798472,0.956716256,0.936860068,0.873731586,0.934300341,0.936698033,0.939108062,0.93942
1209,1209,0.986673329,0.977860414,0.956351455,0.973328169,0.956270773,0.936860068,0.873725225,0.935153584,0.936752137,0.938356164,0.93857
1210,1210,0.986559161,0.977145273,0.956136481,0.972872791,0.956070851,0.935153584,0.870338849,0.930887372,0.93487575,0.938898451,0.93942
1211,1211,0.986633891,0.976756498,0.95519092,0.971970407,0.955112724,0.934726962,0.869456773,0.933447099,0.934643315,0.935842601,0.93601
1212,1212,0.986480086,0.976041997,0.954367618,0.971495009,0.954288872,0.934726962,0.869454241,0.935153584,0.934754797,0.934356351,0.9343
1213,1213,0.986405155,0.976081075,0.954387907,0.971438223,0.954310379,0.934726962,0.869454241,0.934300341,0.934699104,0.935098207,0.93515
1214,1214,0.986433897,0.976454257,0.954181513,0.971389445,0.954102608,0.932167235,0.864372543,0.927474403,0.931847407,0.936261843,0.93686
1215,1215,0.986445795,0.976448875,0.953977094,0.971382893,0.95389821,0.935580205,0.871198783,0.940273038,0.935881104,0.931530008,0.93089
1216,1216,0.986429419,0.976604598,0.954222439,0.971588196,0.954141336,0.937286689,0.874599167,0.94112628,0.937526562,0.933954276,0.93345
1217,1217,0.986407628,0.97688431,0.953993592,0.971620229,0.953909447,0.93387372,0.867750283,0.932593857,0.933788979,0.934987169,0.93515
1218,1218,0.986439512,0.97747918,0.95501152,0.972242688,0.954926565,0.937713311,0.875438093,0.940273038,0.93787234,0.935483871,0.93515
1219,1219,0.986462372,0.977630668,0.955304509,0.972132028,0.955222226,0.930460751,0.861501536,0.912116041,0.929161234,0.946855624,0.94881
1220,1220,0.98660809,0.977781199,0.955865534,0.972155689,0.955785593,0.93387372,0.867773027,0.93003413,0.933618844,0.937231298,0.93771
1221,1221,0.986663035,0.977472035,0.955410553,0.971559803,0.955324516,0.936006826,0.872033968,0.939419795,0.93622449,0.933050847,0.93259
1222,1222,0.986614908,0.977200999,0.954546625,0.971365421,0.954452102,0.933020478,0.866154783,0.924914676,0.932473118,0.940156114,0.94113
1223,1223,0.986769984,0.977190695,0.954497062,0.97126277,0.954395383,0.927047782,0.854618667,0.909556314,0.925749023,0.942528736,0.94454
1224,1224,0.986684425,0.976663523,0.954419786,0.971165215,0.954315537,0.926194539,0.852963365,0.907849829,0.924815298,0.942426926,0.94454
1225,1225,0.986778005,0.976904056,0.954787215,0.971856108,0.954685639,0.933447099,0.866925756,0.929180887,0.933161954,0.937177281,0.93771
1226,1226,0.986683221,0.976978657,0.955355434,0.972192454,0.95526079,0.934300341,0.868612065,0.931740614,0.934131737,0.936535163,0.93686
1227,1227,0.986629747,0.97737401,0.956627578,0.972791617,0.956544703,0.934726962,0.869525144,0.928327645,0.934306569,0.940363008,0.94113
1228,1228,0.986720052,0.977717839,0.957095755,0.973187297,0.957025261,0.932167235,0.864765518,0.916382253,0.931079324,0.946255507,0.94795
1229,1229,0.986755545,0.977809034,0.957226961,0.973707833,0.957172704,0.933447099,0.867350225,0.917235495,0.93235039,0.947971781,0.94966
1230,1230,0.986787764,0.977824258,0.957042914,0.973564777,0.956967163,0.93387372,0.868013209,0.921501706,0.933045356,0.94488189,0.94625
1231,1231,0.986755947,0.977850369,0.955823806,0.973093746,0.955663728,0.932593857,0.865692055,0.91552901,0.931423611,0.947879859,0.94966
1232,1232,0.986856746,0.978055683,0.955931006,0.972896452,0.955772759,0.931313993,0.862794144,0.921501706,0.930633348,0.939947781,0.94113
1233,1233,0.987069841,0.978339529,0.955752148,0.97245163,0.955614882,0.930887372,0.861926613,0.921501706,0.930232558,0.939130435,0.94027
1234,1234,0.987316692,0.97864778,0.957083181,0.972273265,0.957004939,0.931740614,0.863583085,0.924061433,0.931212382,0.93847487,0.93942
1235,1235,0.987306598,0.978623635,0.958066826,0.972410861,0.958001168,0.93387372,0.867886772,0.924914676,0.933275936,0.941789748,0.94283
1236,1236,0.987300048,0.97928811,0.958392184,0.972452358,0.958330471,0.932167235,0.864765518,0.916382253,0.931079324,0.946255507,0.94795
1237,1237,0.98729831,0.979549346,0.95820232,0.972420325,0.958137287,0.929180887,0.859023691,0.909556314,0.927763272,0.946714032,0.94881
1238,1238,0.987219836,0.979375721,0.957802928,0.972317674,0.957730299,0.93003413,0.860731491,0.910409556,0.928633594,0.947602131,0.94966
1239,1239,0.98707091,0.979025274,0.956450083,0.972159693,0.956342302,0.933020478,0.866384466,0.91894198,0.932064042,0.945566286,0.9471
1240,1240,0.986971983,0.978894994,0.955643546,0.972084707,0.955503537,0.932593857,0.8657438,0.914675768,0.931364031,0.948672566,0.95051
1241,1241,0.986924925,0.978863861,0.955783957,0.972166973,0.955624838,0.933447099,0.867451381,0.91552901,0.932232841,0.949557522,0.95137
1242,1242,0.987030002,0.978994656,0.956067458,0.972555737,0.955908824,0.935153584,0.870718033,0.919795222,0.934142114,0.948943662,0.95051
1243,1243,0.987018572,0.978658513,0.95608547,0.972343883,0.955945736,0.935580205,0.871594861,0.919795222,0.934547031,0.949779736,0.95137
1244,1244,0.987115428,0.978570257,0.957135419,0.972386108,0.957058109,0.935153584,0.870866544,0.917235495,0.93397046,0.951327434,0.95307
1245,1245,0.987160079,0.97854409,0.957897321,0.972634364,0.95783187,0.938566553,0.877153541,0.935153584,0.938356164,0.941580756,0.94198
1246,1246,0.987185212,0.97849329,0.958235747,0.972655476,0.958172238,0.937286689,0.874599167,0.933447099,0.937044968,0.940670679,0.94113
1247,1247,0.987284273,0.978660707,0.958172571,0.972196822,0.958103568,0.938139932,0.876287838,0.940273038,0.938271605,0.936278675,0.93601
1248,1248,0.987215893,0.978321512,0.957916999,0.972003168,0.957836327,0.935580205,0.871214006,0.94112628,0.935935511,0.930801688,0.93003
1249,1249,0.986643918,0.978206143,0.956236027,0.970144527,0.956073483,0.933447099,0.866894198,0.933447099,0.933447099,0.933447099,0.93345
1250,1250,0.987167164,0.97863837,0.957080466,0.972174254,0.956923402,0.934726962,0.869469433,0.937713311,0.93492131,0.932145886,0.93174
1251,1251,0.987303123,0.978377974,0.956770074,0.972260888,0.956647659,0.93387372,0.868091627,0.919795222,0.932929468,0.946444249,0.94795
1252,1252,0.987268698,0.978271505,0.955303453,0.9712038,0.955210741,0.935580205,0.87130029,0.92662116,0.934997848,0.943527368,0.94454
1253,1253,0.987367024,0.978475721,0.955827817,0.971340668,0.955746168,0.93387372,0.868091627,0.919795222,0.932929468,0.946444249,0.94795
1254,1254,0.987511672,0.978812037,0.956772237,0.972198278,0.956699216,0.930887372,0.862277096,0.913822526,0.9296875,0.946113074,0.94795
1255,1255,0.987569425,0.978830173,0.957577022,0.972842578,0.957502155,0.935580205,0.87130029,0.92662116,0.934997848,0.943527368,0.94454
1256,1256,0.987572767,0.978683698,0.957612519,0.973163636,0.957536622,0.938993174,0.878040365,0.933447099,0.938652939,0.94391717,0.94454
1257,1257,0.98745646,0.978183174,0.957428397,0.973491974,0.95734503,0.940273038,0.880551204,0.938566553,0.94017094,0.941780822,0.94198
1258,1258,0.987214088,0.977635643,0.95727663,0.973599722,0.957187478,0.938566553,0.877214855,0.931740614,0.93814433,0.944636678,0.94539
1259,1259,0.987120508,0.977288978,0.956760102,0.973248087,0.956664247,0.938993174,0.877994338,0.94112628,0.939123031,0.937128292,0.93686
1260,1260,0.987020243,0.977160729,0.95636381,0.972935037,0.956264164,0.93387372,0.868051151,0.920648464,0.932987462,0.9456617,0.9471
1261,1261,0.986927599,0.977502926,0.956345977,0.972939405,0.956245809,0.937286689,0.874627186,0.931740614,0.936936937,0.942191544,0.94283
1262,1262,0.98690895,0.978020293,0.95661407,0.973244447,0.956504863,0.934726962,0.869492223,0.93003413,0.934419203,0.938845823,0.93942
1263,1263,0.986795651,0.977964602,0.956812239,0.973525827,0.956702164,0.935580205,0.871160727,0.935153584,0.93555271,0.935952178,0.93601
1264,1264,0.985838594,0.976594429,0.957076202,0.973963005,0.956953429,0.936860068,0.873801567,0.93003413,0.936426117,0.942906574,0.94369
1265,1265,0.985892537,0.976744445,0.957563672,0.973919323,0.957445382,0.938566553,0.877214855,0.931740614,0.93814433,0.944636678,0.94539
1266,1266,0.986026423,0.97703182,0.957815791,0.973783911,0.957702281,0.937286689,0.874713807,0.928327645,0.936719759,0.945264987,0.94625
1267,1267,0.986152556,0.977277869,0.958140925,0.973813032,0.958026566,0.936006826,0.872338875,0.922354949,0.935121107,0.948245614,0.94966
1268,1268,0.986366252,0.977736825,0.957475514,0.973566961,0.957360029,0.935153584,0.870521404,0.924061433,0.93442623,0.945026178,0.94625
1269,1269,0.986595791,0.978095288,0.957844773,0.973607002,0.957733451,0.934726962,0.869720216,0.922354949,0.933909287,0.94575678,0.9471
1270,1270,0.986671123,0.978179118,0.957993539,0.97354148,0.957885756,0.933020478,0.866738181,0.912969283,0.931649978,0.951111111,0.95307
1271,1271,0.986535098,0.977870755,0.958413309,0.973323073,0.958316526,0.928754266,0.858524487,0.90443686,0.926978575,0.950672646,0.95307
1272,1272,0.986489243,0.977678543,0.958684805,0.973277208,0.958585671,0.929180887,0.858967325,0.910409556,0.927826087,0.945921986,0.94795
1273,1273,0.986530285,0.97765201,0.959224793,0.973256095,0.95912891,0.930460751,0.861501536,0.912116041,0.929161234,0.946855624,0.94881
1274,1274,0.986598331,0.977919195,0.959496414,0.973199309,0.959405658,0.93003413,0.860731491,0.910409556,0.928633594,0.947602131,0.94966
1275,1275,0.986585698,0.97802876,0.96009739,0.973304873,0.960012622,0.928754266,0.858198889,0.908703072,0.927296474,0.946666667,0.94881
1276,1276,0.986498601,0.977906392,0.960254883,0.973223334,0.960178285,0.927901024,0.85649103,0.907849829,0.926425773,0.945777778,0.94795
1277,1277,0.986502879,0.977984746,0.960317944,0.973370395,0.960239536,0.928327645,0.857435936,0.906996587,0.926765475,0.94741533,0.94966
1278,1278,0.986591446,0.978069693,0.96020824,0.973322345,0.960127346,0.93003413,0.860675013,0.911262799,0.928695652,0.946808511,0.94881
1279,1279,0.986705681,0.978424554,0.959435726,0.972282001,0.959355156,0.929180887,0.858967325,0.910409556,0.927826087,0.945921986,0.94795
1280,1280,0.98686724,0.978857034,0.958851338,0.971621685,0.958767105,0.929180887,0.859207898,0.906996587,0.927574171,0.949107143,0.95137
1281,1281,0.986929805,0.979058323,0.958655051,0.97153141,0.958572954,0.931313993,0.863156316,0.913822526,0.930091185,0.946949602,0.94881
1282,1282,0.987031339,0.979228652,0.958078592,0.971505201,0.95798899,0.931313993,0.863209171,0.912969283,0.930030422,0.947741364,0.94966
1283,1283,0.987029869,0.979219009,0.957926791,0.971385805,0.957836282,0.932167235,0.864720148,0.917235495,0.931139021,0.945470536,0.9471
1284,1284,0.9870038,0.979120256,0.957700634,0.971279514,0.957607317,0.930887372,0.862020787,0.91894198,0.930051813,0.941433566,0.94283
1285,1285,0.986989629,0.978967117,0.958176334,0.971773841,0.958086395,0.931740614,0.863501346,0.928327645,0.931506849,0.934707904,0.93515
1286,1286,0.987041232,0.978924968,0.958436443,0.972081067,0.958350901,0.932167235,0.864425413,0.924914676,0.93167168,0.938528139,0.93942
1287,1287,0.987066231,0.978935515,0.95810536,0.972124748,0.958010531,0.932593857,0.86520787,0.936006826,0.932823129,0.929661017,0.92918
1288,1288,0.987093102,0.979104459,0.958036617,0.972209199,0.957938857,0.934726962,0.869479562,0.930887372,0.934475375,0.938091144,0.93857
1289,1289,0.987119839,0.979327045,0.957957518,0.972102907,0.957866061,0.934726962,0.869469433,0.931740614,0.934531451,0.937339056,0.93771
1290,1290,0.987103129,0.97935937,0.958422706,0.972516424,0.958330612,0.934726962,0.869456773,0.933447099,0.934643315,0.935842601,0.93601
1291,1291,0.986986153,0.979144864,0.959318147,0.972965614,0.959234643,0.935153584,0.870327443,0.931740614,0.934931507,0.93814433,0.93857
1292,1292,0.986907011,0.978886071,0.960084185,0.973460669,0.960001053,0.936433447,0.872981619,0.928327645,0.935913978,0.943625325,0.94454
1293,1293,0.986974857,0.978900958,0.960367739,0.973719845,0.960281309,0.936860068,0.873847382,0.928327645,0.936316695,0.944444444,0.94539
1294,1294,0.987092166,0.979284755,0.960528239,0.97388365,0.960441734,0.936006826,0.872140649,0.927474403,0.93545611,0.943576389,0.94454
1295,1295,0.986956007,0.979176696,0.96069899,0.974195972,0.96060514,0.938566553,0.877165036,0.934300341,0.938303342,0.942340792,0.94283
1296,1296,0.9868395,0.978892806,0.960239688,0.974212353,0.960132795,0.939846416,0.879695715,0.938566553,0.939769329,0.940975192,0.94113
1297,1297,0.986730279,0.978503774,0.959783647,0.973847977,0.959671352,0.939846416,0.879695715,0.94112628,0.939923306,0.938723404,0.93857
1298,1298,0.986630282,0.978179399,0.959979632,0.973577881,0.95987397,0.938993174,0.877994338,0.936860068,0.938862762,0.940874036,0.94113
1299,1299,0.986633624,0.978300807,0.959373895,0.973232798,0.959265481,0.939846416,0.879700838,0.937713311,0.939717828,0.941730934,0.94198
1300,1300,0.986614507,0.978346794,0.959608869,0.973300504,0.959489269,0.939419795,0.878851107,0.936860068,0.939264328,0.941680961,0.94198
1301,1301,0.986519055,0.978306793,0.960672355,0.973792648,0.960557961,0.94112628,0.882264121,0.943686007,0.941276596,0.938879457,0.93857
1302,1302,0.986481891,0.978186251,0.961406292,0.973953541,0.961305228,0.938993174,0.878025022,0.934300341,0.938705529,0.943152455,0.94369
1303,1303,0.986477746,0.978225379,0.961279953,0.973692908,0.961187456,0.94112628,0.882273114,0.937713311,0.940924658,0.944158076,0.94454
1304,1304,0.986450875,0.978117451,0.96115125,0.973503623,0.961060943,0.939846416,0.879693153,0.939419795,0.939820743,0.940222032,0.94027
1305,1305,0.986326681,0.977847177,0.960946639,0.973323801,0.960856585,0.938139932,0.876295494,0.935153584,0.937954643,0.940772532,0.94113
1306,1306,0.986252085,0.977679371,0.961174826,0.973347826,0.961091037,0.94112628,0.882257698,0.942832765,0.941226576,0.93962585,0.93942
1307,1307,0.986175616,0.977418331,0.961097542,0.973546576,0.961014129,0.932593857,0.86543473,0.920648464,0.931778929,0.943181818,0.94454
1308,1308,0.986210375,0.977297887,0.961180013,0.973938252,0.961090577,0.937286689,0.874599167,0.933447099,0.937044968,0.940670679,0.94113
1309,1309,0.985990996,0.976639072,0.960715111,0.973868362,0.96062435,0.936860068,0.873823201,0.929180887,0.936371453,0.943674177,0.94454
1310,1310,0.985977561,0.976496449,0.961535113,0.974173403,0.961443465,0.939846416,0.879708524,0.936860068,0.939666239,0.94248927,0.94283
1311,1311,0.985866401,0.976270199,0.961899972,0.974875217,0.961807968,0.935580205,0.87150595,0.921501706,0.93466032,0.948200176,0.94966
1312,1312,0.985865332,0.97612542,0.960993601,0.973891659,0.960912217,0.938566553,0.877214855,0.931740614,0.93814433,0.944636678,0.94539
1313,1313,0.98622254,0.977109374,0.961121629,0.973549488,0.961041846,0.936006826,0.872045396,0.931740614,0.935732648,0.939759036,0.94027
1314,1314,0.986252352,0.977254634,0.961151897,0.97380284,0.961071509,0.93387372,0.867944926,0.923208191,0.933160845,0.943330427,0.94454
1315,1315,0.986524536,0.978069544,0.962820157,0.974618225,0.962752295,0.935580205,0.871175948,0.938566553,0.935772012,0.932994063,0.93259
1316,1316,0.986637768,0.978295518,0.963661116,0.97498442,0.963592745,0.936860068,0.873801567,0.943686007,0.937288136,0.930976431,0.93003
1317,1317,0.986735693,0.978253661,0.963796272,0.97470122,0.963721777,0.93387372,0.867800827,0.939419795,0.934238439,0.929113924,0.92833
1318,1318,0.986785357,0.978214164,0.963960996,0.974535958,0.963887118,0.933020478,0.866041271,0.933447099,0.933049041,0.932651321,0.93259
1319,1319,0.986853136,0.978445113,0.964156208,0.974522126,0.964083225,0.935580205,0.871198783,0.940273038,0.935881104,0.931530008,0.93089
1320,1320,0.986850596,0.978448558,0.96405358,0.97459784,0.96397971,0.936006826,0.872018731,0.937713311,0.936115843,0.93452381,0.9343
1321,1321,0.98674953,0.978373038,0.963570989,0.974069296,0.963496843,0.935580205,0.871160727,0.936006826,0.935607676,0.935208866,0.93515
1322,1322,0.986477212,0.977537045,0.962418628,0.972799625,0.962346204,0.935580205,0.871168337,0.937713311,0.935717327,0.933729822,0.93345
1323,1323,0.986564107,0.977587989,0.962458662,0.972587042,0.962401243,0.935580205,0.871163264,0.936860068,0.935662548,0.934468085,0.9343
1324,1324,0.986529616,0.977363529,0.96243508,0.972763952,0.962377347,0.934300341,0.868753754,0.924914676,0.933677864,0.942608696,0.94369
1325,1325,0.986463977,0.977091655,0.96120629,0.972101451,0.961145668,0.934300341,0.868605742,0.932593857,0.934188034,0.935787671,0.93601
1326,1326,0.986536234,0.977212224,0.960436061,0.971654446,0.960375008,0.933020478,0.866154783,0.924914676,0.932473118,0.940156114,0.94113
1327,1327,0.986670922,0.977406129,0.960825287,0.971830627,0.960767372,0.936006826,0.872014922,0.935153584,0.935952178,0.936752137,0.93686
